zone_id,n,mixture_ratio,median_excess,mean_score,completeness,mean_road_len,dec,residual,wx,wy
Zone_DH205,236,0.5042372881355932,0.1374856629849814,0.4147913765170422,2.631,2457.9387085642547,3,0.07636550408714882,241519.53084745764,2631786.6266101697
Zone_DH206,353,0.5495750708215298,0.1496547570814255,0.4495950105220916,3.969,2881.259439393584,5,0.07937403977531521,241574.65280453258,2633873.0792917847
Zone_DH207,396,0.1792929292929292,-0.0375257505269162,0.3058486732044162,6.237,5389.936651999706,6,-0.36265902267327244,241653.3991919192,2635810.2441414143
Zone_DH208,376,0.3484042553191489,-0.0079129578109131,0.3533845474899883,5.138,4238.260201930407,6,-0.15877950348520714,241657.22468085107,2637775.47893617
Zone_DH209,140,0.2857142857142857,0.018049702523406,0.326001222914517,3.35,1798.9312232901168,4,-0.16490393225896943,241565.05142857146,2639650.2585714287
Zone_DH210,211,0.1990521327014218,-0.2353796947267241,0.2328444487913641,1.794,1277.2002833502772,2,-0.2023401448170274,241504.37099526066,2641700.109620853
Zone_DH211,237,0.0970464135021097,-0.1347138410101563,0.2216974931392822,0.881,1427.2046636372957,1,-0.2754620056389373,241745.23527426162,2643679.800464135
Zone_DH213,249,0.144578313253012,-0.185506893280579,0.2360895003511466,0.756,1328.378707197588,0,-0.2239755798232209,241649.23100401607,2647889.311927711
Zone_DH214,238,0.3277310924369748,-0.0286781720321991,0.3516051686263288,0.581,1146.259751414,0,-0.035286464148518326,241659.7993277311,2649591.51907563
Zone_DH217,86,0.5581395348837209,0.2198778354319425,0.4658744469875251,1.569,2484.980097639283,2,0.16386540428193713,242880.08465116282,2619809.5276744184
Zone_DH218,95,0.8842105263157894,0.3047719724519535,0.6186143411674659,2.656,3076.96000070893,3,0.4555478370543822,242902.00631578948,2621814.0931578944
Zone_DH219,100,0.89,0.3350837288236826,0.6597920917704765,2.731,2843.2325670268383,3,0.45896459509970433,242911.48,2623818.83
Zone_DH220,72,0.6666666666666666,0.2801226974189604,0.5844716133497451,1.3,1642.0798004687304,2,0.2809026761563628,242905.92444444448,2625718.83
Zone_DH224,62,0.6290322580645161,0.1713772116594711,0.485647367304497,0.806,2471.9233989184468,0,0.2588965545623576,242982.44774193547,2634360.765483871
Zone_DH225,88,0.375,0.0554642389827554,0.4431008494085542,1.769,3413.5160995261704,2,-0.02560137230548637,243011.48,2635912.011818182
Zone_DH226,95,0.4421052631578947,0.0501723038628518,0.3685314363446365,1.55,2151.356452554867,2,0.04843222051796264,242982.00631578948,2638080.408947368
Zone_DH227,166,0.8373493975903614,0.4420964782265972,0.6785401269388882,2.188,3451.9066163925736,3,0.4234924539156182,243078.34746987952,2639839.311927711
Zone_DH228,125,0.432,0.0884816223780251,0.4186374048260486,1.256,2182.5103070407445,2,0.04762800266451067,243066.68,2641750.43
