zone_id,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,b_9,b_10,b_11,b_12,b_13,b_14,b_15,b_16,b_17,b_18,b_19,b_20,b_21,b_22,b_23,b_24,b_25,b_26,b_27,b_28,b_29,b_30,b_31,b_32,b_33,b_34,b_35,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,l_16,l_17,l_18,l_19,l_20,l_21,l_22,l_23,l_24,l_25,l_26,l_27,l_28,l_29,l_30,l_31,l_32,l_33,l_34,l_35,l_36,l_37,l_38,l_39
Zone_DH044,0.0,0.02381,0.047619,0.071429,0.02381,0.02381,0.047619,0.02381,0.071429,0.02381,0.0,0.047619,0.02381,0.0,0.0,0.0,0.02381,0.0,0.0,0.02381,0.0,0.047619,0.02381,0.095238,0.047619,0.0,0.047619,0.119048,0.0,0.02381,0.0,0.0,0.0,0.0,0.095238,0.02381,0.247059,0.0,0.0,0.0,0.0,0.0,0.011765,0.0,0.0,0.0,0.011765,0.011765,0.023529,0.011765,0.047059,0.011765,0.058824,0.035294,0.035294,0.070588,0.058824,0.035294,0.011765,0.047059,0.011765,0.0,0.011765,0.011765,0.011765,0.035294,0.023529,0.023529,0.011765,0.047059,0.035294,0.047059,0.02381,0.0,0.071429,0.0,0.047619,0.02381,0.02381,0.0,0.02381,0.02381,0.047619,0.047619,0.095238,0.02381,0.047619,0.0,0.0,0.0,0.0,0.047619,0.02381,0.0,0.02381,0.02381,0.0,0.0,0.02381,0.047619,0.02381,0.0,0.02381,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.0,0.238095
Zone_DH045,0.0,0.038462,0.076923,0.019231,0.019231,0.038462,0.038462,0.019231,0.057692,0.019231,0.019231,0.038462,0.019231,0.0,0.0,0.0,0.038462,0.019231,0.019231,0.057692,0.0,0.038462,0.019231,0.057692,0.019231,0.019231,0.057692,0.134615,0.0,0.019231,0.0,0.0,0.0,0.0,0.076923,0.019231,0.238532,0.0,0.0,0.0,0.0,0.009174,0.009174,0.0,0.009174,0.0,0.018349,0.009174,0.018349,0.0,0.045872,0.018349,0.055046,0.036697,0.027523,0.073394,0.055046,0.027523,0.009174,0.027523,0.027523,0.009174,0.018349,0.018349,0.009174,0.036697,0.036697,0.018349,0.009174,0.036697,0.036697,0.055046,0.019231,0.0,0.057692,0.019231,0.038462,0.019231,0.019231,0.0,0.019231,0.019231,0.019231,0.076923,0.057692,0.038462,0.038462,0.0,0.019231,0.0,0.0,0.038462,0.0,0.019231,0.038462,0.038462,0.0,0.0,0.019231,0.057692,0.019231,0.0,0.019231,0.019231,0.0,0.019231,0.0,0.0,0.038462,0.0,0.0,0.211538
Zone_DH046,0.027027,0.027027,0.054054,0.0,0.0,0.027027,0.027027,0.0,0.027027,0.0,0.054054,0.0,0.054054,0.027027,0.027027,0.0,0.054054,0.0,0.027027,0.054054,0.054054,0.0,0.027027,0.054054,0.0,0.0,0.108108,0.054054,0.054054,0.027027,0.0,0.0,0.027027,0.027027,0.027027,0.054054,0.235669,0.0,0.0,0.0,0.0,0.025478,0.012739,0.0,0.038217,0.0,0.025478,0.012739,0.012739,0.012739,0.025478,0.012739,0.025478,0.038217,0.012739,0.063694,0.012739,0.038217,0.012739,0.012739,0.038217,0.038217,0.038217,0.050955,0.0,0.0,0.038217,0.012739,0.0,0.050955,0.038217,0.063694,0.0,0.0,0.027027,0.027027,0.0,0.027027,0.0,0.0,0.027027,0.0,0.0,0.054054,0.0,0.054054,0.027027,0.027027,0.027027,0.027027,0.0,0.027027,0.027027,0.027027,0.081081,0.027027,0.0,0.0,0.0,0.054054,0.0,0.0,0.0,0.054054,0.0,0.027027,0.0,0.0,0.027027,0.027027,0.0,0.297297
Zone_DH047,0.042553,0.06383,0.06383,0.0,0.021277,0.021277,0.021277,0.0,0.021277,0.0,0.042553,0.021277,0.021277,0.042553,0.021277,0.0,0.042553,0.021277,0.085106,0.042553,0.042553,0.0,0.021277,0.06383,0.0,0.0,0.06383,0.042553,0.042553,0.021277,0.0,0.0,0.021277,0.021277,0.021277,0.042553,0.243523,0.0,0.0,0.0,0.0,0.031088,0.010363,0.0,0.020725,0.0,0.020725,0.010363,0.041451,0.010363,0.0,0.031088,0.031088,0.051813,0.010363,0.062176,0.041451,0.031088,0.010363,0.010363,0.031088,0.031088,0.020725,0.031088,0.010363,0.010363,0.010363,0.020725,0.010363,0.041451,0.062176,0.051813,0.0,0.0,0.0,0.021277,0.0,0.042553,0.021277,0.0,0.042553,0.0,0.0,0.021277,0.021277,0.085106,0.021277,0.021277,0.0,0.021277,0.0,0.021277,0.021277,0.0,0.06383,0.021277,0.021277,0.021277,0.042553,0.042553,0.021277,0.021277,0.0,0.06383,0.0,0.021277,0.042553,0.021277,0.0,0.021277,0.0,0.212766
Zone_DH048,0.040816,0.040816,0.061224,0.040816,0.040816,0.020408,0.0,0.0,0.0,0.0,0.020408,0.020408,0.040816,0.020408,0.0,0.0,0.040816,0.040816,0.122449,0.040816,0.081633,0.020408,0.081633,0.040816,0.020408,0.0,0.0,0.020408,0.0,0.020408,0.0,0.0,0.061224,0.0,0.020408,0.040816,0.230047,0.0,0.0,0.0,0.0,0.00939,0.0,0.0,0.018779,0.00939,0.0,0.028169,0.028169,0.018779,0.018779,0.028169,0.028169,0.065728,0.018779,0.084507,0.037559,0.018779,0.028169,0.0,0.018779,0.00939,0.0,0.018779,0.037559,0.018779,0.00939,0.018779,0.028169,0.046948,0.056338,0.065728,0.0,0.0,0.020408,0.0,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.040816,0.020408,0.040816,0.061224,0.020408,0.040816,0.040816,0.0,0.0,0.020408,0.020408,0.020408,0.020408,0.040816,0.061224,0.040816,0.040816,0.0,0.020408,0.040816,0.0,0.040816,0.0,0.020408,0.040816,0.020408,0.020408,0.0,0.0,0.122449
Zone_DH049,0.037037,0.037037,0.061728,0.037037,0.049383,0.024691,0.024691,0.012346,0.012346,0.0,0.0,0.0,0.037037,0.024691,0.037037,0.0,0.024691,0.037037,0.061728,0.024691,0.049383,0.049383,0.074074,0.0,0.037037,0.0,0.012346,0.024691,0.024691,0.037037,0.024691,0.012346,0.024691,0.012346,0.049383,0.024691,0.22314,0.0,0.0,0.0,0.00551,0.0,0.00551,0.0,0.016529,0.016529,0.00551,0.038567,0.011019,0.016529,0.022039,0.038567,0.033058,0.049587,0.027548,0.049587,0.016529,0.011019,0.016529,0.027548,0.022039,0.016529,0.022039,0.027548,0.033058,0.027548,0.027548,0.022039,0.038567,0.022039,0.049587,0.060606,0.0,0.024691,0.024691,0.012346,0.037037,0.061728,0.012346,0.061728,0.037037,0.037037,0.037037,0.049383,0.012346,0.037037,0.024691,0.024691,0.061728,0.012346,0.024691,0.024691,0.024691,0.012346,0.012346,0.024691,0.061728,0.049383,0.012346,0.0,0.0,0.012346,0.012346,0.012346,0.0,0.0,0.024691,0.012346,0.024691,0.0,0.012346,0.074074
Zone_DH050,0.041096,0.063927,0.045662,0.03653,0.03653,0.009132,0.03653,0.018265,0.018265,0.0,0.0,0.009132,0.009132,0.018265,0.03653,0.009132,0.018265,0.03653,0.063927,0.054795,0.03653,0.03653,0.086758,0.027397,0.027397,0.0,0.018265,0.009132,0.027397,0.022831,0.018265,0.027397,0.009132,0.009132,0.045662,0.03653,0.221739,0.0,0.0,0.0,0.004348,0.001087,0.004348,0.005435,0.01087,0.008696,0.008696,0.017391,0.007609,0.004348,0.015217,0.073913,0.032609,0.058696,0.056522,0.033696,0.031522,0.028261,0.008696,0.031522,0.021739,0.017391,0.021739,0.016304,0.023913,0.028261,0.030435,0.029348,0.030435,0.01087,0.043478,0.06087,0.041096,0.031963,0.027397,0.031963,0.027397,0.03653,0.03653,0.045662,0.059361,0.068493,0.013699,0.077626,0.018265,0.022831,0.027397,0.018265,0.073059,0.009132,0.050228,0.018265,0.027397,0.009132,0.018265,0.009132,0.027397,0.054795,0.0,0.009132,0.0,0.0,0.018265,0.0,0.009132,0.0,0.009132,0.0,0.009132,0.0,0.009132,0.054795
Zone_DH051,0.054545,0.084848,0.045455,0.042424,0.024242,0.012121,0.036364,0.030303,0.012121,0.0,0.00303,0.021212,0.018182,0.006061,0.018182,0.006061,0.024242,0.027273,0.054545,0.036364,0.066667,0.051515,0.057576,0.030303,0.021212,0.006061,0.018182,0.006061,0.027273,0.030303,0.021212,0.033333,0.015152,0.009091,0.027273,0.021212,0.221865,0.0,0.0,0.0,0.0,0.000804,0.003215,0.007235,0.011254,0.001608,0.006431,0.012862,0.016881,0.014469,0.008039,0.057878,0.036977,0.061897,0.057878,0.041801,0.033762,0.02492,0.009646,0.016881,0.032154,0.025723,0.007235,0.038585,0.026527,0.027331,0.022508,0.029743,0.017685,0.022508,0.034566,0.069132,0.090909,0.024242,0.027273,0.024242,0.018182,0.048485,0.063636,0.042424,0.066667,0.057576,0.018182,0.063636,0.027273,0.024242,0.039394,0.006061,0.042424,0.027273,0.042424,0.018182,0.024242,0.015152,0.030303,0.018182,0.018182,0.033333,0.0,0.006061,0.00303,0.0,0.012121,0.00303,0.006061,0.0,0.006061,0.0,0.0,0.0,0.012121,0.039394
Zone_DH052,0.05305,0.079576,0.034483,0.03183,0.0,0.015915,0.03183,0.026525,0.005305,0.0,0.007958,0.013263,0.02122,0.015915,0.015915,0.01061,0.02122,0.045093,0.04244,0.02122,0.068966,0.074271,0.045093,0.026525,0.002653,0.01061,0.02122,0.026525,0.023873,0.02122,0.013263,0.013263,0.029178,0.029178,0.050398,0.050398,0.228207,0.0,0.0,0.001417,0.0,0.000709,0.008505,0.006378,0.012757,0.007087,0.014174,0.012757,0.024805,0.022679,0.009922,0.034018,0.031184,0.051736,0.052445,0.042523,0.025514,0.024805,0.008505,0.023388,0.026931,0.028349,0.003544,0.039688,0.023388,0.021262,0.008505,0.013466,0.014174,0.034018,0.046067,0.097094,0.084881,0.03183,0.055703,0.034483,0.037135,0.047745,0.087533,0.04244,0.04244,0.050398,0.045093,0.039788,0.050398,0.02122,0.037135,0.015915,0.018568,0.023873,0.03183,0.007958,0.015915,0.018568,0.03183,0.01061,0.02122,0.015915,0.0,0.002653,0.007958,0.0,0.01061,0.002653,0.005305,0.0,0.005305,0.0,0.0,0.005305,0.005305,0.034483
Zone_DH053,0.05571,0.044568,0.044568,0.061281,0.022284,0.016713,0.016713,0.016713,0.011142,0.005571,0.005571,0.011142,0.027855,0.016713,0.016713,0.022284,0.016713,0.075209,0.019499,0.016713,0.064067,0.050139,0.038997,0.019499,0.0,0.011142,0.011142,0.022284,0.011142,0.005571,0.011142,0.027855,0.038997,0.038997,0.064067,0.061281,0.236253,0.002716,0.0,0.004073,0.006789,0.002716,0.010862,0.005431,0.008147,0.005431,0.014936,0.019009,0.021724,0.014936,0.019009,0.028513,0.027155,0.067889,0.03666,0.031229,0.021724,0.031229,0.008147,0.02444,0.01833,0.027155,0.010862,0.027155,0.016293,0.021724,0.010862,0.031229,0.026477,0.027834,0.038018,0.095044,0.027855,0.030641,0.058496,0.044568,0.061281,0.058496,0.08078,0.038997,0.013928,0.05571,0.047354,0.02507,0.052925,0.013928,0.033426,0.016713,0.013928,0.022284,0.038997,0.02507,0.005571,0.030641,0.027855,0.016713,0.022284,0.019499,0.005571,0.002786,0.005571,0.0,0.005571,0.011142,0.005571,0.011142,0.011142,0.0,0.0,0.008357,0.005571,0.044568
Zone_DH054,0.117816,0.048851,0.060345,0.060345,0.028736,0.011494,0.011494,0.005747,0.008621,0.005747,0.002874,0.008621,0.014368,0.017241,0.011494,0.018678,0.030172,0.067529,0.104885,0.031609,0.054598,0.028736,0.034483,0.028736,0.002874,0.008621,0.017241,0.008621,0.011494,0.002874,0.005747,0.011494,0.011494,0.017241,0.034483,0.054598,0.223881,0.002488,0.001244,0.003731,0.003109,0.003731,0.003731,0.007463,0.006219,0.004975,0.006841,0.009328,0.00995,0.00995,0.013682,0.021766,0.028607,0.097637,0.102612,0.043532,0.02301,0.026119,0.016791,0.0199,0.007463,0.00995,0.014925,0.012438,0.0199,0.011194,0.004975,0.016791,0.020211,0.023321,0.033893,0.134639,0.030172,0.04023,0.077586,0.08908,0.113506,0.054598,0.081897,0.076149,0.024425,0.061782,0.031609,0.038793,0.050287,0.015805,0.010057,0.017241,0.015805,0.021552,0.022989,0.010057,0.002874,0.017241,0.011494,0.011494,0.005747,0.015805,0.002874,0.002874,0.00431,0.0,0.002874,0.00431,0.001437,0.005747,0.005747,0.0,0.0,0.001437,0.002874,0.017241
Zone_DH055,0.116947,0.079286,0.067393,0.049554,0.019822,0.007929,0.011893,0.003964,0.005946,0.005946,0.007929,0.005946,0.007929,0.009911,0.005946,0.013875,0.026759,0.050545,0.133796,0.061447,0.057483,0.039643,0.031715,0.021804,0.00892,0.001982,0.011893,0.003964,0.007929,0.005946,0.009911,0.014866,0.005946,0.009911,0.029732,0.04559,0.21421,0.001697,0.000848,0.003393,0.0,0.005938,0.001697,0.006151,0.005938,0.004454,0.008484,0.007211,0.002545,0.01018,0.014634,0.024814,0.033086,0.106893,0.104772,0.049841,0.030753,0.021633,0.021209,0.012301,0.008059,0.008484,0.013786,0.015483,0.021209,0.008484,0.007635,0.013574,0.016967,0.023118,0.039024,0.131495,0.030723,0.068385,0.056492,0.085233,0.11001,0.0555,0.06442,0.075322,0.038652,0.065411,0.054509,0.04559,0.039643,0.017839,0.026759,0.023786,0.014866,0.023786,0.016848,0.003964,0.005946,0.011893,0.009911,0.011893,0.011893,0.005946,0.001982,0.005946,0.002973,0.001982,0.0,0.002973,0.0,0.001982,0.0,0.0,0.0,0.000991,0.001982,0.003964
Zone_DH056,0.088,0.106,0.094,0.044,0.016,0.008,0.012,0.002,0.006,0.004,0.008,0.006,0.008,0.003,0.011,0.017,0.024,0.029,0.11,0.114,0.068,0.044,0.02,0.014,0.009,0.002,0.014,0.008,0.004,0.004,0.018,0.013,0.006,0.012,0.021,0.033,0.209323,0.00196,0.001089,0.001743,0.002832,0.007841,0.000871,0.006317,0.004792,0.002832,0.005663,0.00697,0.005663,0.010455,0.017425,0.025267,0.053583,0.076672,0.091266,0.053365,0.035504,0.024613,0.021782,0.012633,0.014376,0.010455,0.013723,0.014158,0.020039,0.012198,0.011327,0.016554,0.020475,0.025267,0.050534,0.110433,0.021,0.073,0.07,0.065,0.087,0.07,0.066,0.055,0.049,0.073,0.057,0.047,0.036,0.028,0.035,0.018,0.01,0.023,0.019,0.008,0.006,0.012,0.008,0.014,0.014,0.004,0.002,0.006,0.002,0.002,0.002,0.004,0.0,0.004,0.002,0.002,0.0,0.002,0.0,0.004
Zone_DH057,0.100629,0.121069,0.092767,0.033019,0.02044,0.011006,0.015723,0.007862,0.009434,0.001572,0.006289,0.001572,0.008648,0.006289,0.018868,0.008648,0.014937,0.043239,0.09434,0.119497,0.070755,0.025157,0.012579,0.012579,0.006289,0.006289,0.009434,0.003145,0.011006,0.006289,0.012579,0.009434,0.006289,0.012579,0.024371,0.035377,0.20931,0.002679,0.00134,0.002009,0.004019,0.006698,0.002009,0.006028,0.005023,0.004019,0.007703,0.010047,0.010047,0.009377,0.014233,0.017917,0.051574,0.085399,0.095948,0.051574,0.033825,0.022271,0.013396,0.013396,0.016745,0.011052,0.019424,0.010717,0.011386,0.006698,0.010047,0.014735,0.020429,0.025117,0.050569,0.123242,0.027516,0.070755,0.102987,0.105346,0.089623,0.075472,0.074686,0.065252,0.05739,0.051101,0.050314,0.029088,0.025157,0.019654,0.029088,0.021226,0.008648,0.017296,0.011006,0.004717,0.006289,0.007862,0.001572,0.011006,0.008648,0.001572,0.003931,0.003145,0.003145,0.0,0.001572,0.003145,0.0,0.003145,0.002358,0.001572,0.0,0.001572,0.0,0.003145
Zone_DH058,0.100867,0.099291,0.07565,0.025217,0.017336,0.018913,0.012608,0.013396,0.018125,0.007092,0.00394,0.006304,0.011032,0.012608,0.017336,0.010244,0.018125,0.054374,0.109535,0.107959,0.058314,0.01576,0.011032,0.01576,0.004728,0.006304,0.00788,0.004728,0.012608,0.006304,0.011032,0.00788,0.003152,0.018913,0.030733,0.044917,0.212279,0.003364,0.003364,0.004037,0.005383,0.004037,0.002019,0.002691,0.006392,0.008074,0.006224,0.013961,0.01127,0.012111,0.015307,0.017325,0.04979,0.082086,0.089992,0.044407,0.032969,0.019008,0.016148,0.016653,0.020185,0.017494,0.018503,0.00841,0.012111,0.006728,0.012111,0.014802,0.025399,0.022372,0.043902,0.119092,0.027581,0.06383,0.120567,0.110323,0.092199,0.097715,0.07565,0.055162,0.066982,0.037825,0.048069,0.033097,0.022853,0.018913,0.019701,0.025217,0.005516,0.01576,0.00788,0.004728,0.004728,0.00788,0.0,0.008668,0.002364,0.002364,0.002364,0.003152,0.001576,0.0,0.001576,0.0,0.0,0.001576,0.002364,0.002364,0.0,0.001576,0.001576,0.006304
Zone_DH059,0.095798,0.084034,0.060504,0.033613,0.013445,0.020168,0.013445,0.012605,0.02437,0.015126,0.014286,0.008403,0.013445,0.010084,0.007563,0.021849,0.016807,0.060504,0.132773,0.063025,0.04958,0.021849,0.013445,0.023529,0.006723,0.006723,0.011765,0.001681,0.010084,0.011765,0.006723,0.008403,0.010084,0.016807,0.02521,0.053782,0.211223,0.002788,0.003486,0.004183,0.004183,0.00488,0.003486,0.002788,0.009759,0.009411,0.007494,0.013594,0.011328,0.016033,0.012548,0.023005,0.040084,0.078076,0.088533,0.034158,0.040084,0.021959,0.017428,0.017776,0.018822,0.014291,0.016731,0.012896,0.011851,0.011154,0.017428,0.016731,0.026664,0.023702,0.045661,0.105786,0.038655,0.057143,0.09916,0.115966,0.098319,0.105042,0.072269,0.053782,0.064706,0.040336,0.042857,0.040336,0.029412,0.027731,0.014286,0.021008,0.010924,0.011765,0.008403,0.006723,0.005042,0.008403,0.001681,0.004202,0.002521,0.002521,0.001681,0.001681,0.001681,0.0,0.0,0.0,0.00084,0.0,0.0,0.00084,0.0,0.0,0.001681,0.008403
Zone_DH060,0.103226,0.055914,0.043011,0.032258,0.017204,0.012903,0.012903,0.004301,0.022581,0.017204,0.023656,0.010753,0.008602,0.006452,0.006452,0.030108,0.02043,0.096774,0.122581,0.050538,0.031183,0.025806,0.012903,0.017204,0.006452,0.002151,0.015054,0.0,0.008602,0.017204,0.010753,0.004301,0.012903,0.010753,0.025806,0.101075,0.221022,0.001801,0.001801,0.003601,0.0009,0.004501,0.004501,0.004501,0.009228,0.009003,0.006527,0.011029,0.011479,0.021157,0.004952,0.026559,0.036012,0.082827,0.09273,0.02926,0.037812,0.019806,0.017106,0.017331,0.011254,0.010353,0.021607,0.013504,0.010128,0.018006,0.016205,0.022507,0.03151,0.025208,0.041188,0.103084,0.056989,0.064516,0.090323,0.106452,0.090323,0.091398,0.077419,0.046237,0.052688,0.032258,0.049462,0.047312,0.047312,0.025806,0.015054,0.010753,0.012903,0.015054,0.004301,0.010753,0.004301,0.006452,0.010753,0.005376,0.002151,0.002151,0.002151,0.002151,0.002151,0.0,0.0,0.0,0.002151,0.0,0.0,0.0,0.0,0.0,0.0,0.012903
Zone_DH061,0.103571,0.040476,0.014286,0.019048,0.016667,0.011905,0.009524,0.002381,0.015476,0.013095,0.021429,0.007143,0.019048,0.009524,0.019048,0.035714,0.015476,0.135714,0.115476,0.035714,0.030952,0.011905,0.009524,0.011905,0.011905,0.0,0.016667,0.002381,0.011905,0.011905,0.011905,0.002381,0.019048,0.019048,0.028571,0.139286,0.224918,0.001011,0.002022,0.002022,0.001011,0.004043,0.004043,0.005054,0.009351,0.010109,0.006065,0.009098,0.012636,0.021228,0.00556,0.025272,0.03159,0.08744,0.102856,0.022492,0.027293,0.022239,0.013141,0.021228,0.010109,0.009603,0.015921,0.014152,0.009351,0.020217,0.014152,0.021228,0.024261,0.024766,0.039171,0.125347,0.065476,0.07619,0.097619,0.103571,0.071429,0.088095,0.064286,0.05119,0.055952,0.033333,0.047619,0.042857,0.040476,0.021429,0.02381,0.011905,0.009524,0.014286,0.002381,0.014286,0.009524,0.0,0.009524,0.009524,0.002381,0.002381,0.002381,0.002381,0.004762,0.0,0.0,0.0,0.002381,0.002381,0.0,0.0,0.002381,0.002381,0.0,0.011905
Zone_DH062,0.095726,0.023932,0.017094,0.030769,0.023932,0.006838,0.010256,0.003419,0.020513,0.017094,0.013675,0.010256,0.017094,0.010256,0.023932,0.023932,0.010256,0.14359,0.073504,0.034188,0.034188,0.010256,0.013675,0.010256,0.020513,0.006838,0.020513,0.006838,0.010256,0.023932,0.013675,0.003419,0.017094,0.02735,0.037607,0.133333,0.244867,0.001521,0.0,0.003042,0.001521,0.003042,0.006084,0.007605,0.009125,0.015209,0.010646,0.009125,0.012167,0.01673,0.010646,0.022814,0.025856,0.069202,0.08403,0.028897,0.027376,0.022814,0.015209,0.018251,0.012167,0.010646,0.020532,0.019772,0.013688,0.022814,0.013688,0.025856,0.01673,0.026616,0.038403,0.113308,0.047863,0.105983,0.105983,0.08547,0.071795,0.068376,0.030769,0.054701,0.042735,0.044444,0.047863,0.02735,0.030769,0.030769,0.037607,0.010256,0.020513,0.020513,0.006838,0.013675,0.013675,0.006838,0.013675,0.013675,0.0,0.003419,0.003419,0.003419,0.010256,0.0,0.0,0.0,0.0,0.003419,0.0,0.0,0.003419,0.003419,0.003419,0.013675
Zone_DH063,0.06175,0.048027,0.030875,0.051458,0.037736,0.006861,0.017153,0.010292,0.030875,0.013722,0.003431,0.010292,0.013722,0.003431,0.013722,0.020583,0.013722,0.075472,0.054889,0.072041,0.048027,0.030875,0.039451,0.027444,0.025729,0.013722,0.013722,0.018868,0.003431,0.020583,0.020583,0.003431,0.010292,0.030875,0.034305,0.068611,0.219993,0.001486,0.0,0.008919,0.001486,0.005946,0.002973,0.005203,0.001486,0.011891,0.014864,0.014864,0.013378,0.013378,0.014864,0.027499,0.040877,0.070606,0.068376,0.047566,0.038647,0.019324,0.014864,0.014864,0.013378,0.02081,0.016351,0.017094,0.013378,0.013378,0.014864,0.016351,0.016722,0.031215,0.046451,0.106652,0.030875,0.073756,0.113208,0.092624,0.106346,0.077187,0.058319,0.044597,0.06175,0.039451,0.020583,0.034305,0.051458,0.030875,0.020583,0.010292,0.013722,0.013722,0.003431,0.010292,0.010292,0.008576,0.010292,0.010292,0.003431,0.005146,0.003431,0.0,0.010292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003431,0.003431,0.003431,0.020583
Zone_DH064,0.045056,0.035044,0.020025,0.032541,0.025031,0.015019,0.020025,0.007509,0.022528,0.012516,0.007509,0.007509,0.032541,0.053817,0.022528,0.012516,0.032541,0.041302,0.052566,0.060075,0.027534,0.017522,0.045056,0.030038,0.018773,0.025031,0.017522,0.013767,0.020025,0.015019,0.018773,0.031289,0.015019,0.032541,0.045056,0.068836,0.216187,0.001331,0.001065,0.005591,0.003195,0.009585,0.003461,0.002662,0.0,0.007455,0.013845,0.015974,0.014111,0.011182,0.014377,0.021832,0.045793,0.078807,0.090522,0.050852,0.030351,0.014643,0.011715,0.016241,0.013046,0.018104,0.013845,0.005857,0.00639,0.009851,0.01065,0.00852,0.011981,0.027423,0.032481,0.161076,0.038798,0.072591,0.113892,0.08761,0.130163,0.08761,0.051314,0.062578,0.062578,0.031289,0.010013,0.036295,0.045056,0.020025,0.015019,0.020025,0.021277,0.012516,0.005006,0.002503,0.013767,0.006258,0.006258,0.007509,0.006258,0.007509,0.001252,0.0,0.005006,0.0,0.0,0.001252,0.002503,0.0,0.0,0.0,0.002503,0.0,0.0,0.013767
Zone_DH065,0.074784,0.028763,0.023011,0.021093,0.028763,0.011505,0.023011,0.00767,0.017258,0.00767,0.005753,0.00767,0.03931,0.075743,0.026846,0.01534,0.028763,0.066155,0.057526,0.036433,0.021093,0.003835,0.026846,0.00767,0.017258,0.019175,0.017258,0.014382,0.023011,0.013423,0.016299,0.04698,0.013423,0.030681,0.042186,0.083413,0.20807,0.00178,0.000791,0.004153,0.006329,0.00712,0.002571,0.005142,0.004747,0.009494,0.011867,0.012263,0.010087,0.017801,0.018592,0.017801,0.030063,0.091377,0.104035,0.037777,0.024921,0.017603,0.019778,0.020767,0.014834,0.018987,0.011867,0.005934,0.014241,0.009691,0.015823,0.012658,0.018394,0.023536,0.029866,0.139241,0.024928,0.066155,0.100671,0.092042,0.149569,0.070949,0.058485,0.059444,0.067114,0.038351,0.023011,0.036433,0.043145,0.018217,0.023969,0.018217,0.020134,0.01534,0.013423,0.001918,0.004794,0.005753,0.001918,0.01534,0.004794,0.005753,0.000959,0.001918,0.001918,0.0,0.0,0.000959,0.001918,0.001918,0.0,0.0,0.0,0.001918,0.0,0.008629
Zone_DH066,0.077098,0.045351,0.025699,0.024187,0.024187,0.013605,0.019652,0.007559,0.006047,0.010582,0.007559,0.004535,0.029478,0.061224,0.027211,0.027211,0.033258,0.063492,0.071051,0.051398,0.025699,0.016629,0.019652,0.012094,0.015117,0.007559,0.00907,0.004535,0.011338,0.013605,0.012094,0.045351,0.018141,0.031746,0.045351,0.081633,0.197812,0.001774,0.000591,0.003548,0.005914,0.00414,0.003253,0.003253,0.007096,0.006505,0.007096,0.006801,0.010349,0.011827,0.023063,0.02809,0.038734,0.090923,0.098906,0.045535,0.024542,0.024246,0.022768,0.020106,0.01508,0.017741,0.011236,0.011827,0.015671,0.010645,0.015671,0.01301,0.021289,0.027351,0.032969,0.120639,0.030234,0.065004,0.107332,0.121693,0.14059,0.076342,0.079365,0.059713,0.049131,0.034769,0.027967,0.034014,0.033258,0.017385,0.021164,0.009826,0.01285,0.012094,0.015117,0.003023,0.003023,0.006047,0.003023,0.010582,0.003023,0.004535,0.001512,0.001512,0.0,0.0,0.001512,0.000756,0.003023,0.001512,0.001512,0.0,0.001512,0.001512,0.001512,0.003023
Zone_DH067,0.081858,0.064159,0.044248,0.033186,0.024336,0.022124,0.022124,0.006637,0.011062,0.011062,0.013274,0.00885,0.011062,0.021018,0.022124,0.033186,0.033186,0.059735,0.066372,0.064159,0.039823,0.030973,0.026549,0.015487,0.022124,0.00885,0.013274,0.004425,0.00885,0.00885,0.011062,0.016593,0.015487,0.022124,0.042035,0.059735,0.200221,0.001768,0.0,0.006188,0.00442,0.002652,0.004862,0.004862,0.006188,0.00884,0.004862,0.007514,0.005304,0.01326,0.028729,0.035359,0.041547,0.072707,0.064309,0.043315,0.030939,0.035801,0.030939,0.020773,0.01989,0.022099,0.016796,0.021215,0.016354,0.01326,0.018122,0.019448,0.025635,0.030939,0.038895,0.081989,0.033186,0.073009,0.081858,0.127212,0.095133,0.095133,0.075221,0.050885,0.051991,0.038717,0.024336,0.033186,0.030973,0.018805,0.029867,0.011062,0.00885,0.017699,0.024336,0.004425,0.00885,0.004425,0.007743,0.013274,0.002212,0.004425,0.006637,0.0,0.004425,0.0,0.002212,0.002212,0.0,0.002212,0.002212,0.002212,0.002212,0.0,0.002212,0.006637
